"Year","Period","State","State ANSI","Data Item","Domain","Domain Category","Value","CV (%)","Chemical","Chemical_Code"
2016,"YEAR","FLORIDA","12","NUMBER, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NALED = 34401)",NA,NA,"NALED "," 34401"
2016,"YEAR","FLORIDA","12","NUMBER, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NEEM OIL, CLAR. HYD. = 25007)",NA,NA,"NEEM OIL, CLAR. HYD. "," 25007"
2016,"YEAR","FLORIDA","12","NUMBER, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NOVALURON = 124002)",2.4,NA,"NOVALURON "," 124002"
2016,"YEAR","FLORIDA","12","NUMBER, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PIPERONYL BUTOXIDE = 67501)",NA,NA,"PIPERONYL BUTOXIDE "," 67501"
2016,"YEAR","FLORIDA","12","NUMBER, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PYRETHRINS = 69001)",NA,NA,"PYRETHRINS "," 69001"
2016,"YEAR","FLORIDA","12","NUMBER, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINETORAM = 110007)",NA,NA,"SPINETORAM "," 110007"
2016,"YEAR","FLORIDA","12","NUMBER, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPIROMESIFEN = 24875)",NA,NA,"SPIROMESIFEN "," 24875"
2016,"YEAR","FLORIDA","12","NUMBER, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SULFOXAFLOR = 5210)",NA,NA,"SULFOXAFLOR "," 5210"
2016,"YEAR","FLORIDA","12","NUMBER, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (THIAMETHOXAM = 60109)",NA,NA,"THIAMETHOXAM "," 60109"
2016,"YEAR","FLORIDA","12","NUMBER, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (ACIBENZOLAR-S-METHYL = 61402)",NA,NA,"ACIBENZOLAR-S-METHYL "," 61402"
2016,"YEAR","FLORIDA","12","NUMBER, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (CAPSAICIN = 70701)",NA,NA,"CAPSAICIN "," 70701"
2016,"YEAR","FLORIDA","12","NUMBER, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (CHLOROPICRIN = 81501)",NA,NA,"CHLOROPICRIN "," 81501"
2016,"YEAR","FLORIDA","12","NUMBER, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (DICHLOROPROPENE = 29001)",NA,NA,"DICHLOROPROPENE "," 29001"
2016,"YEAR","FLORIDA","12","NUMBER, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (HARPIN A B PROTEIN = 6506)",NA,NA,"HARPIN A B PROTEIN "," 6506"
2016,"YEAR","FLORIDA","12","NUMBER, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (MINERAL OIL = 63502)",NA,NA,"MINERAL OIL "," 63502"
2016,"YEAR","FLORIDA","12","NUMBER, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (REYNOUTRIA SACHALINE = 55809)",NA,NA,"REYNOUTRIA SACHALINE "," 55809"
2016,"YEAR","FLORIDA","12","$","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
2016,"YEAR","FLORIDA","12","CWT","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
2016,"YEAR","FLORIDA","12","CWT","TOTAL","NOT SPECIFIED",0,NA,NA,NA
2016,"YEAR","FLORIDA","12","$","TOTAL","NOT SPECIFIED",0,NA,NA,NA
2016,"YEAR","FLORIDA","12","CWT","TOTAL","NOT SPECIFIED",0,NA,NA,NA
2016,"YEAR","FLORIDA","12","TONS","TOTAL","NOT SPECIFIED",0,NA,NA,NA
2016,"YEAR","FLORIDA","12","CWT","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
2016,"YEAR","MICHIGAN","26","CWT","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
2016,"YEAR","NEW YORK","36","$","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
2016,"YEAR","NEW YORK","36","CWT","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
2016,"YEAR","NEW YORK","36","$","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
2016,"YEAR","NEW YORK","36","CWT","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
2016,"YEAR","NEW YORK","36","CWT","TOTAL","NOT SPECIFIED",0,NA,NA,NA
2016,"YEAR","NEW YORK","36","$","TOTAL","NOT SPECIFIED",0,NA,NA,NA
2016,"YEAR","NEW YORK","36","CWT","TOTAL","NOT SPECIFIED",0,NA,NA,NA
2016,"YEAR","NEW YORK","36","CWT","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
2016,"YEAR","NORTH CAROLINA","37","$","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
2016,"YEAR","NORTH CAROLINA","37","CWT","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
2016,"YEAR","NORTH CAROLINA","37","$","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
2016,"YEAR","NORTH CAROLINA","37","CWT","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
2016,"YEAR","NORTH CAROLINA","37","CWT","TOTAL","NOT SPECIFIED",0,NA,NA,NA
2016,"YEAR","NORTH CAROLINA","37","$","TOTAL","NOT SPECIFIED",0,NA,NA,NA
2016,"YEAR","NORTH CAROLINA","37","CWT","TOTAL","NOT SPECIFIED",0,NA,NA,NA
2016,"YEAR","NORTH CAROLINA","37","CWT","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
2016,"YEAR","OHIO","39","CWT","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
2016,"YEAR","OREGON","41","$","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
2016,"YEAR","OREGON","41","CWT","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
2016,"YEAR","OREGON","41","LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BOSCALID = 128008)",NA,NA,"BOSCALID "," 128008"
2016,"YEAR","OREGON","41","LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CAPTAN = 81301)",NA,NA,"CAPTAN "," 81301"
2016,"YEAR","OREGON","41","LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CYPRODINIL = 288202)",NA,NA,"CYPRODINIL "," 288202"
2016,"YEAR","OREGON","41","LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FENHEXAMID = 90209)",NA,NA,"FENHEXAMID "," 90209"
2016,"YEAR","OREGON","41","LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUDIOXONIL = 71503)",NA,NA,"FLUDIOXONIL "," 71503"
2016,"YEAR","OREGON","41","LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MYCLOBUTANIL = 128857)",NA,NA,"MYCLOBUTANIL "," 128857"
2016,"YEAR","OREGON","41","LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)",NA,NA,"PYRACLOSTROBIN "," 99100"
2016,"YEAR","OREGON","41","LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)",NA,NA,NA,NA
2016,"YEAR","OREGON","41","LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CLETHODIM = 121011)",NA,NA,"CLETHODIM "," 121011"
2016,"YEAR","OREGON","41","LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CLOPYRALID MONO SALT = 117401)",NA,NA,"CLOPYRALID MONO SALT "," 117401"
2016,"YEAR","OREGON","41","LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (FLUMIOXAZIN = 129034)",NA,NA,"FLUMIOXAZIN "," 129034"
2016,"YEAR","OREGON","41","LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (OXYFLUORFEN = 111601)",NA,NA,"OXYFLUORFEN "," 111601"
2016,"YEAR","OREGON","41","LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SIMAZINE = 80807)",NA,NA,"SIMAZINE "," 80807"
2016,"YEAR","OREGON","41","LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SULFENTRAZONE = 129081)",NA,NA,"SULFENTRAZONE "," 129081"
2016,"YEAR","OREGON","41","LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TERBACIL = 12701)",NA,NA,"TERBACIL "," 12701"
2016,"YEAR","OREGON","41","LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)",NA,NA,NA,NA
2016,"YEAR","OREGON","41","LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)",NA,NA,"BIFENTHRIN "," 128825"
2016,"YEAR","OREGON","41","LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT KURSTAKI ABTS-351 = 6522)",NA,NA,"BT KURSTAKI ABTS-351 "," 6522"
2016,"YEAR","OREGON","41","LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FERRIC SODIUM EDTA = 139114)",NA,NA,"FERRIC SODIUM EDTA "," 139114"
2016,"YEAR","OREGON","41","LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)",NA,NA,"MALATHION "," 57701"
2016,"YEAR","OREGON","41","LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINETORAM = 110007)",NA,NA,"SPINETORAM "," 110007"
2016,"YEAR","OREGON","41","LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)",800,NA,NA,NA
2016,"YEAR","OREGON","41","LB","CHEMICAL, OTHER","CHEMICAL, OTHER: (HYDROGEN PEROXIDE = 595)",NA,NA,"HYDROGEN PEROXIDE "," 595"
2016,"YEAR","OREGON","41","LB","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)",NA,NA,NA,NA
2016,"YEAR","OREGON","41","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BOSCALID = 128008)",NA,NA,"BOSCALID "," 128008"
2016,"YEAR","OREGON","41","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CAPTAN = 81301)",NA,NA,"CAPTAN "," 81301"
2016,"YEAR","OREGON","41","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CYPRODINIL = 288202)",NA,NA,"CYPRODINIL "," 288202"
2016,"YEAR","OREGON","41","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FENHEXAMID = 90209)",NA,NA,"FENHEXAMID "," 90209"
2016,"YEAR","OREGON","41","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUDIOXONIL = 71503)",NA,NA,"FLUDIOXONIL "," 71503"
2016,"YEAR","OREGON","41","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MYCLOBUTANIL = 128857)",NA,NA,"MYCLOBUTANIL "," 128857"
2016,"YEAR","OREGON","41","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)",NA,NA,"PYRACLOSTROBIN "," 99100"
2016,"YEAR","OREGON","41","LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CLETHODIM = 121011)",NA,NA,"CLETHODIM "," 121011"
2016,"YEAR","OREGON","41","LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CLOPYRALID MONO SALT = 117401)",NA,NA,"CLOPYRALID MONO SALT "," 117401"
2016,"YEAR","OREGON","41","LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (FLUMIOXAZIN = 129034)",NA,NA,"FLUMIOXAZIN "," 129034"
2016,"YEAR","OREGON","41","LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (OXYFLUORFEN = 111601)",NA,NA,"OXYFLUORFEN "," 111601"
2016,"YEAR","OREGON","41","LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SIMAZINE = 80807)",NA,NA,"SIMAZINE "," 80807"
2016,"YEAR","OREGON","41","LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SULFENTRAZONE = 129081)",NA,NA,"SULFENTRAZONE "," 129081"
2016,"YEAR","OREGON","41","LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TERBACIL = 12701)",NA,NA,"TERBACIL "," 12701"
2016,"YEAR","OREGON","41","LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)",NA,NA,"BIFENTHRIN "," 128825"
2016,"YEAR","OREGON","41","LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT KURSTAKI ABTS-351 = 6522)",NA,NA,"BT KURSTAKI ABTS-351 "," 6522"
2016,"YEAR","OREGON","41","LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FERRIC SODIUM EDTA = 139114)",NA,NA,"FERRIC SODIUM EDTA "," 139114"
2016,"YEAR","OREGON","41","LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)",NA,NA,"MALATHION "," 57701"
2016,"YEAR","OREGON","41","LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINETORAM = 110007)",NA,NA,"SPINETORAM "," 110007"
2016,"YEAR","OREGON","41","LB / ACRE / APPLICATION, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (HYDROGEN PEROXIDE = 595)",NA,NA,"HYDROGEN PEROXIDE "," 595"
2016,"YEAR","OREGON","41","LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BOSCALID = 128008)",NA,NA,"BOSCALID "," 128008"
2016,"YEAR","OREGON","41","LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CAPTAN = 81301)",NA,NA,"CAPTAN "," 81301"
2016,"YEAR","OREGON","41","LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CYPRODINIL = 288202)",NA,NA,"CYPRODINIL "," 288202"
2016,"YEAR","OREGON","41","LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FENHEXAMID = 90209)",NA,NA,"FENHEXAMID "," 90209"
2016,"YEAR","OREGON","41","LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUDIOXONIL = 71503)",NA,NA,"FLUDIOXONIL "," 71503"
2016,"YEAR","OREGON","41","LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MYCLOBUTANIL = 128857)",NA,NA,"MYCLOBUTANIL "," 128857"
2016,"YEAR","OREGON","41","LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)",NA,NA,"PYRACLOSTROBIN "," 99100"
2016,"YEAR","OREGON","41","LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CLETHODIM = 121011)",NA,NA,"CLETHODIM "," 121011"
2016,"YEAR","OREGON","41","LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CLOPYRALID MONO SALT = 117401)",NA,NA,"CLOPYRALID MONO SALT "," 117401"
2016,"YEAR","OREGON","41","LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (FLUMIOXAZIN = 129034)",NA,NA,"FLUMIOXAZIN "," 129034"
2016,"YEAR","OREGON","41","LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (OXYFLUORFEN = 111601)",NA,NA,"OXYFLUORFEN "," 111601"
2016,"YEAR","OREGON","41","LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SIMAZINE = 80807)",NA,NA,"SIMAZINE "," 80807"
2016,"YEAR","OREGON","41","LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SULFENTRAZONE = 129081)",NA,NA,"SULFENTRAZONE "," 129081"
2016,"YEAR","OREGON","41","LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TERBACIL = 12701)",NA,NA,"TERBACIL "," 12701"
2016,"YEAR","OREGON","41","LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)",NA,NA,"BIFENTHRIN "," 128825"
2016,"YEAR","OREGON","41","LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT KURSTAKI ABTS-351 = 6522)",NA,NA,"BT KURSTAKI ABTS-351 "," 6522"
2016,"YEAR","OREGON","41","LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FERRIC SODIUM EDTA = 139114)",NA,NA,"FERRIC SODIUM EDTA "," 139114"
2016,"YEAR","OREGON","41","LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)",NA,NA,"MALATHION "," 57701"
2016,"YEAR","OREGON","41","LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINETORAM = 110007)",NA,NA,"SPINETORAM "," 110007"
2016,"YEAR","OREGON","41","LB / ACRE / YEAR, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (HYDROGEN PEROXIDE = 595)",NA,NA,"HYDROGEN PEROXIDE "," 595"
2016,"YEAR","OREGON","41","NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BOSCALID = 128008)",NA,NA,"BOSCALID "," 128008"
2016,"YEAR","OREGON","41","NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CAPTAN = 81301)",NA,NA,"CAPTAN "," 81301"
2016,"YEAR","OREGON","41","NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CYPRODINIL = 288202)",NA,NA,"CYPRODINIL "," 288202"
2016,"YEAR","OREGON","41","NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FENHEXAMID = 90209)",NA,NA,"FENHEXAMID "," 90209"
2016,"YEAR","OREGON","41","NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUDIOXONIL = 71503)",NA,NA,"FLUDIOXONIL "," 71503"
2016,"YEAR","OREGON","41","NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MYCLOBUTANIL = 128857)",NA,NA,"MYCLOBUTANIL "," 128857"
2016,"YEAR","OREGON","41","NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)",NA,NA,"PYRACLOSTROBIN "," 99100"
2016,"YEAR","OREGON","41","NUMBER, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CLETHODIM = 121011)",NA,NA,"CLETHODIM "," 121011"
2016,"YEAR","OREGON","41","NUMBER, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CLOPYRALID MONO SALT = 117401)",NA,NA,"CLOPYRALID MONO SALT "," 117401"
2016,"YEAR","OREGON","41","NUMBER, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (FLUMIOXAZIN = 129034)",NA,NA,"FLUMIOXAZIN "," 129034"
2016,"YEAR","OREGON","41","NUMBER, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (OXYFLUORFEN = 111601)",NA,NA,"OXYFLUORFEN "," 111601"
2016,"YEAR","OREGON","41","NUMBER, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SIMAZINE = 80807)",NA,NA,"SIMAZINE "," 80807"
2016,"YEAR","OREGON","41","NUMBER, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SULFENTRAZONE = 129081)",NA,NA,"SULFENTRAZONE "," 129081"
2016,"YEAR","OREGON","41","NUMBER, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TERBACIL = 12701)",NA,NA,"TERBACIL "," 12701"
2016,"YEAR","OREGON","41","NUMBER, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)",NA,NA,"BIFENTHRIN "," 128825"
2016,"YEAR","OREGON","41","NUMBER, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT KURSTAKI ABTS-351 = 6522)",NA,NA,"BT KURSTAKI ABTS-351 "," 6522"
2016,"YEAR","OREGON","41","NUMBER, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FERRIC SODIUM EDTA = 139114)",NA,NA,"FERRIC SODIUM EDTA "," 139114"
2016,"YEAR","OREGON","41","NUMBER, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)",NA,NA,"MALATHION "," 57701"
2016,"YEAR","OREGON","41","NUMBER, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINETORAM = 110007)",NA,NA,"SPINETORAM "," 110007"
2016,"YEAR","OREGON","41","NUMBER, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (HYDROGEN PEROXIDE = 595)",NA,NA,"HYDROGEN PEROXIDE "," 595"
2016,"YEAR","OREGON","41","$","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
2016,"YEAR","OREGON","41","CWT","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
2016,"YEAR","OREGON","41","CWT","TOTAL","NOT SPECIFIED",0,NA,NA,NA
2016,"YEAR","OREGON","41","$","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
2016,"YEAR","OREGON","41","CWT","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
2016,"YEAR","OREGON","41","CWT","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
2016,"YEAR","OREGON","41","CWT","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
2016,"YEAR","OTHER STATES",NA,"$","TOTAL","NOT SPECIFIED",0,NA,NA,NA
2016,"YEAR","OTHER STATES",NA,"CWT","TOTAL","NOT SPECIFIED",0,NA,NA,NA
2016,"YEAR","OTHER STATES",NA,"$","TOTAL","NOT SPECIFIED",0,NA,NA,NA
2016,"YEAR","OTHER STATES",NA,"CWT","TOTAL","NOT SPECIFIED",0,NA,NA,NA
2016,"YEAR","OTHER STATES",NA,"CWT","TOTAL","NOT SPECIFIED",0,NA,NA,NA
2016,"YEAR","OTHER STATES",NA,"$","TOTAL","NOT SPECIFIED",0,NA,NA,NA
2016,"YEAR","OTHER STATES",NA,"CWT","TOTAL","NOT SPECIFIED",0,NA,NA,NA
2016,"YEAR","OTHER STATES",NA,"CWT","TOTAL","NOT SPECIFIED",0,NA,NA,NA
2016,"YEAR","PENNSYLVANIA","42","CWT","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
2016,"YEAR","WASHINGTON","53","$","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
2016,"YEAR","WASHINGTON","53","CWT","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
2016,"YEAR","WASHINGTON","53","LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BACILLUS SUBTILIS = 6479)",NA,NA,"BACILLUS SUBTILIS "," 6479"
2016,"YEAR","WASHINGTON","53","LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BOSCALID = 128008)",100,NA,"BOSCALID "," 128008"
2016,"YEAR","WASHINGTON","53","LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CAPTAN = 81301)",NA,NA,"CAPTAN "," 81301"
2016,"YEAR","WASHINGTON","53","LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CYPRODINIL = 288202)",NA,NA,"CYPRODINIL "," 288202"
2016,"YEAR","WASHINGTON","53","LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FENHEXAMID = 90209)",NA,NA,"FENHEXAMID "," 90209"
2016,"YEAR","WASHINGTON","53","LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUDIOXONIL = 71503)",NA,NA,"FLUDIOXONIL "," 71503"
2016,"YEAR","WASHINGTON","53","LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUOPYRAM = 80302)",NA,NA,"FLUOPYRAM "," 80302"
2016,"YEAR","WASHINGTON","53","LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUXAPYROXAD = 138009)",NA,NA,"FLUXAPYROXAD "," 138009"
2016,"YEAR","WASHINGTON","53","LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FOSETYL-AL = 123301)",NA,NA,"FOSETYL-AL "," 123301"
2016,"YEAR","WASHINGTON","53","LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (IPRODIONE = 109801)",NA,NA,"IPRODIONE "," 109801"
2016,"YEAR","WASHINGTON","53","LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MYCLOBUTANIL = 128857)",NA,NA,"MYCLOBUTANIL "," 128857"
2016,"YEAR","WASHINGTON","53","LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PENTHIOPYRAD = 90112)",NA,NA,"PENTHIOPYRAD "," 90112"
2016,"YEAR","WASHINGTON","53","LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)",200,NA,"PYRACLOSTROBIN "," 99100"
2016,"YEAR","WASHINGTON","53","LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRIMETHANIL = 288201)",NA,NA,"PYRIMETHANIL "," 288201"
2016,"YEAR","WASHINGTON","53","LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)",NA,NA,NA,NA
2016,"YEAR","WASHINGTON","53","LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CLOMAZONE = 125401)",NA,NA,"CLOMAZONE "," 125401"
2016,"YEAR","WASHINGTON","53","LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CLOPYRALID MONO SALT = 117401)",NA,NA,"CLOPYRALID MONO SALT "," 117401"
